ticket_id,text,category,priority,estimated_hours
TW_5750,feel free to dm if youd like assistance with anything nelson were here to help mike,general_inquiry,medium,2.6
TW_5751,got call of duty and i was super stoked turns out my internet aint fast enough thanks and thanks to for taking 3 weeks to install my new internet,general_inquiry,medium,3.9000000000000004
TW_5752,id be glad to test the line and help if i can if youll dm your account number stephanie mike,general_inquiry,medium,3.0
TW_5753,your service sucks speed is slower than what we are paying and wifi says connected but yet cant get on grrr,general_inquiry,medium,3.1
TW_5754,hello kevin will you please dm us with your account number so we can better assist you wayne,general_inquiry,medium,2.8
TW_5755,got home to tally and my internet is broken called customer service and they said theres been an attack on our router how you let someone brick my shit smh,general_inquiry,high,4.0
TW_5756,ill help if i can chris can you dm the specifics of what youre inquiring about mike,general_inquiry,medium,2.7
TW_5757,trying to order bonded dsl but getting conflicting answers from customer support help,general_inquiry,medium,2.3
TW_5758,hello jeff will you please dm us with your account number so we can better assist you wayne,general_inquiry,medium,2.8
TW_5759,another poor customer service expense with my trouble ticket being lost goes with my 16 hours of calls with your billing department,general_inquiry,medium,3.2
TW_5760,hi if there is anything we can assist you send us a dm to,general_inquiry,medium,2.4000000000000004
TW_5761,hi stand by please checking it out thanks,general_inquiry,medium,1.8
TW_5762,hi why does it say you are closed via i need some yummy food,general_inquiry,medium,2.4000000000000004
TW_5763,please send us a direct message at with your email address and well check on your order status,general_inquiry,medium,2.8
TW_5764,at least im being productive and grading while waiting for my food to get here,general_inquiry,medium,2.5
TW_5765,being naughty and ordering mac and cheese though,general_inquiry,medium,1.8
TW_5766,hello i would like to assist you please send me a dm with your order number thank younick,general_inquiry,medium,2.8
TW_5767,purchased a case yesterday that dropped in price today can the difference be refunded,general_inquiry,medium,2.4000000000000004
TW_5768,hello i would be happy to assist you can you please dm me your order numbern,general_inquiry,medium,2.6
TW_5769,i bought a pc case yesterday for 6999 and today its 5 off can you refund me the difference,general_inquiry,medium,2.9000000000000004
TW_5770,unless you were looking how to configure then this should help do,general_inquiry,medium,2.2
TW_5771,how do i change default document ie indexphp in webapp,general_inquiry,medium,2.0
TW_5772,this might help do,general_inquiry,medium,1.4
TW_5774,looks good the dev team constantly monitors the feedback forums for ways to improve the platform na,general_inquiry,medium,2.7
TW_5775,thanks i just did support rest guidance or iosswift quickstart for cosmos db what do you think,general_inquiry,medium,2.7
TW_5776,zainda nos comentaras ya entraste en contacto con nuestro servicio de atencin al cliente hc,general_inquiry,medium,2.5
TW_5777,estoy al tlf con ellos me lo reembolsan ahora mismo espero que asm reciba algun tipo de sancin porque esto es una vergenza,general_inquiry,medium,3.3000000000000003
TW_5778,pago para tener el prime con vosotros para que me tarden en llegar 10 dias reembolsadme la compra y lo compro en cualquier otro sitio,general_inquiry,medium,3.5
TW_5779,estais de coa noel reembolso lo quiero ya era para un regalo para hoy y tenia que llegar ayer,general_inquiry,medium,2.9000000000000004
TW_5780,ol ho no momento no temos previso mas qualquer novidade ser anunciada diretamente no nosso site e redes sociais cr,general_inquiry,medium,3.0
TW_5781,poo assinei hj pra ver a terceira e nada acha q so qnd acabar na tv americana de qq forma obrigado,general_inquiry,medium,3.1
TW_5782,tem previsao para liberar a terceira temporada de no,general_inquiry,medium,1.9
TW_5786,1031 amazon www w,general_inquiry,medium,1.4
TW_5788,please share your details here and ill get in touch with you 22 hd,general_inquiry,medium,2.4000000000000004
TW_5789,i have stopped ordering from your site amazon courier guys are very rude i have given similar complaints to u no of tyms,general_inquiry,medium,3.3000000000000003
TW_5790,apologies for this unpleasant experience id like to take a closer look 12 hd,general_inquiry,medium,2.4000000000000004
TW_5791,22 please reach out to us for realtime troubleshooting here wt,general_inquiry,medium,2.1
TW_5792,okay thanks so much,general_inquiry,medium,1.4
TW_5793,im trying off my fire stick,general_inquiry,medium,1.6
TW_5795,im sorry i see we do have both episodes available can you let us know which device you are streaming this on eb,general_inquiry,medium,3.3000000000000003
TW_5796,i go to watch and episode 7 amp 8 arent there,general_inquiry,medium,2.1
TW_5794,id recommend restarting your fire stick by unplugging it from the tv and wall outlet if that doesnt work 12,general_inquiry,medium,3.0
TW_5800,we know not having service is ruff but dogs make everything better hm,general_inquiry,medium,2.3
TW_5801,i lost my signal while searching something in and since the page didnt load this shows upi am not even mad,general_inquiry,medium,3.1
TW_5802,thank you alisondra for being one of our amazing customers be,general_inquiry,medium,2.1
TW_5803,from your biggest fan thank you for creating and households nationwide,general_inquiry,medium,2.1
TW_5804,im sorry for the wait please let us know if it does not arrive by 8pm we want to make sure you receive the order dd,general_inquiry,medium,3.6
TW_5805,my audiobook hasnt shipped but the site still says ill get it by 8pm,general_inquiry,medium,2.4000000000000004
TW_5806,lots of folks even wprime reporting they will not receive the final dossier today from,general_inquiry,medium,2.5
TW_5808,yall need to fix this now,general_inquiry,medium,1.6
TW_5809,got it we recommend updating your watch os then testing to see if the issue persists if the problem continues reach back out,general_inquiry,medium,3.3000000000000003
TW_5811,got it have you updated your apple watch to 41 yet,general_inquiry,medium,2.1
TW_5812,just updated my 7 plus to 111 but i cant see the new emojis on my watch pls help,general_inquiry,medium,2.9000000000000004
TW_5813,does this issue happen with all applications or only some let us know in dm,general_inquiry,medium,2.5
TW_5815,wed be happy to look into this with you more in detail please reach out to us via dm and well get started,general_inquiry,medium,3.3000000000000003
TW_5816,i lt wtf is going on,general_inquiry,medium,1.6
TW_5817,wed be happy to help check out this link to for more information,general_inquiry,medium,2.3
TW_5818,as always thank you,general_inquiry,medium,1.4
TW_5819,i cant change lock screen anymore from wallpaper in settings how do i do it now,general_inquiry,medium,2.6
TW_5820,getting the expected performance from your iphone is very important to us let us know the exact ios version to get started,general_inquiry,medium,3.2
TW_5821,dear this new update sucks i have too many problems with my phone now blurry screen black screen frozen phone,general_inquiry,medium,3.0
TW_5822,lets work together on this how long has this been happening do you experience similar behavior with siri,general_inquiry,medium,2.8
TW_5823,creates amazing technology but talk to text still messes up 90 of what i will it to type,general_inquiry,medium,2.8
TW_5824,well be happy to take a look into it with you please send us a dm with what version of ios you have,general_inquiry,medium,3.3000000000000003
TW_5825,excuse me can someone explain to me why when i type an i alone i get an a and a question mark,general_inquiry,medium,3.2
TW_5827,thanks for reaching out if youre having issues wed like to assist dm us and well continue there,general_inquiry,medium,2.8
TW_5828,cool just did seems every update is just purposefully adding new stuff that is optimized for the latest iphone need update provisioning,general_inquiry,medium,3.2
TW_5829,heyyy still waiting on a version of ios 11 that isnt complete shit everyone with any iphone that isnt the brand new one,general_inquiry,medium,3.3000000000000003
TW_5830,thanks for getting back to us we apologize but arent understanding the issue at hand please dm us,general_inquiry,medium,2.8
TW_5831,why does my iphone 6 is redmarrer alone,general_inquiry,medium,1.8
TW_5833,sa fait 1h jai ios111 et mon tel redemarre seul explication,general_inquiry,medium,2.1
TW_5834,were here to help which version of ios is installed on your device youll see this in settings gt general gt about,general_inquiry,medium,3.2
TW_5835,you dropped an update and i still see boxed question marks fix this shit,general_inquiry,medium,2.4000000000000004
TW_5836,wed like to assist as best we can do you mean ios 111 which was released today,general_inquiry,medium,2.7
TW_5837,yes sorry i just watched a video about 112 beta 111 when i type the letter eye i happens,general_inquiry,medium,2.9000000000000004
TW_5840,have you tried resetting the keyboard dictionary yet if not go to settings gt general gt reset gt reset keyboard library,general_inquiry,medium,3.1
TW_5841,tried it and it still doesnt work,general_inquiry,medium,1.7000000000000002
TW_5842,heres what you can do to work around the issue until its fixed in a future software update,general_inquiry,medium,2.8
TW_5838,when eye type the letter eye a capital a with a box next to it shows up and replaces the letter eye with a question mark in a box,general_inquiry,medium,3.9000000000000004
TW_5839,just updated to ios 112 and my keyboard is completely screwed up and glitchy now,general_inquiry,medium,2.5
TW_5843,well help in any way we can was this on an email account,general_inquiry,medium,2.3
TW_5844,no virginmedia tried twice with completely new mail one didnt save 2nd did though very odd,general_inquiry,medium,2.6
TW_5846,some accounts may create separate folders for your drafts if youre still having trouble please dm us here,general_inquiry,medium,2.8
TW_5845,updated ipad pro to 111 worked on draft email none of changes saved started new email saved but disappeared help please,general_inquiry,medium,3.1
TW_5847,we are here to help so we can best isolate the cause could you verify your exact ios version,general_inquiry,medium,2.9000000000000004
TW_5850,got it from here lets update to ios version 111 then test to see if the issue persists,general_inquiry,medium,2.8
TW_5849,i updated to ios 11 and my iphone 6 stopped connecting to wifi already restored the phone and the network connections,general_inquiry,medium,3.1
TW_5852,wed love to help lets work together in dm,general_inquiry,medium,1.9
TW_5853,why is my it autocorrecting to it so annoying cant change in settings either,general_inquiry,medium,2.4000000000000004
TW_5854,when are you looking to travel lc,general_inquiry,medium,1.7000000000000002
TW_5855,im phoning to check if there is bicycle space before purchasing my tickets if u could do this it would be brilliant amp id be very grateful,general_inquiry,medium,3.7
TW_5856,if you could dm your journey detailsbooking reference we can take a look in to this and reserve the spaces where possible cb,general_inquiry,medium,3.3000000000000003
TW_5857,im trying to get through on the phone to book bicycles onto services ive been on hold for ages any help available,general_inquiry,medium,3.2
TW_5859,you failed me seriously a burrito and queso when i ordered a salad and no request to get this fixed help me out,general_inquiry,medium,3.3000000000000003
TW_5860,find out more info about getting your invoice here,general_inquiry,medium,1.9
TW_5861,this is out of date the site is no longer online found this but im not recieving anything,general_inquiry,medium,2.8
TW_5863,were so sorry about that please dm us your email address so we can further assist,general_inquiry,medium,2.6
TW_5862,hi i have a problem getting my invocie in mexico taxlegal facturas can you help or do you have a help center for mexico,general_inquiry,medium,3.4000000000000004
TW_5864,here to help check out for more information on earning free rides,general_inquiry,medium,2.2
TW_5865,i need a hookup with an promo code help a nigga out,general_inquiry,medium,2.2
TW_5866,sorry to hear about that send us a note at so our team can further assist,general_inquiry,medium,2.6
TW_5867,just ordered for the first time order botched driver cant fix bayonne mcds wont answer phone,general_inquiry,medium,2.6
TW_5868,hi we no longer offer personal unsecured loans pls visit for all of the products we offer sp,general_inquiry,medium,2.8
TW_5871,please visit to view all of our credit card products and to apply sp,general_inquiry,medium,2.4000000000000004
TW_5870,he wants a loan,general_inquiry,medium,1.4
TW_5873,hello we saw your twitter post is there anything we can do to help cr,general_inquiry,medium,2.5
TW_5875,let me get a loan right quick,general_inquiry,medium,1.7000000000000002
TW_5877,extremely limited tickets still available on stubhub for tonights game come support,general_inquiry,medium,2.2
TW_5878,id like to know more please use the link below to send us your namezipphone and ill call kc,general_inquiry,medium,2.9000000000000004
TW_5879,need help sent a dm and no one has replied yet,general_inquiry,medium,2.1
TW_5880,we saw that you mentioned us jr do you have an account related concern or inquiry sp,general_inquiry,medium,2.7
TW_5872,we all want free tickets can bofa work something out with the dodgers it never hurts to ask,general_inquiry,medium,2.8
TW_5883,please send us your full namezipphone account type so our social care team can call you sp,general_inquiry,medium,2.7
TW_5884,actually can you text me please to my email email,general_inquiry,medium,2.0
TW_5887,we would need to speak with you via phone to further discuss your concerns ct,general_inquiry,medium,2.5
TW_5888,for security purposes and protection of your account we will not be able to communicate via email ct,general_inquiry,medium,2.8
TW_5889,it was a pleasure speaking with you today please feel free to reach out anytime further assistance may be needed ct,general_inquiry,medium,3.1
TW_5885,sergii daragan02152380671277946,general_inquiry,medium,1.2
TW_5890,thank you for the info a member of our social care team will follow up with you sp,general_inquiry,medium,2.8
TW_5886,i need to get information about refund from groupon,general_inquiry,medium,1.9
TW_5891,hello wed be happy to give you a call to talk to you about your concerns sp,general_inquiry,medium,2.7
TW_5892,i am in other country in ukraine if you can call me and help it would be perfect,general_inquiry,medium,2.8
TW_5893,greetings would you mind following us and sending a dm when you are so we can gather more info rr,general_inquiry,medium,3.0
TW_5894,oh fuck what the dlc is now available after the save data is gone thanks microsoft you guys suck,general_inquiry,medium,2.9000000000000004
TW_5895,because its redeemed but the dlc is unavailable so all of thisbecause we asked a question,general_inquiry,medium,2.6
TW_5896,now all of this was because we called to ask why dlc wasnt appearing after being redeemed do we need a constant internet connection,general_inquiry,medium,3.4000000000000004
TW_5897,theres no save data it wasnt backed up to a cloud and even it was we cant get to the cloud,general_inquiry,medium,3.1
TW_5898,first of all fuck you second what if we didnt either way thankfully we found a friend got the account back but guess what,general_inquiry,medium,3.4000000000000004
TW_5899,surprise problem now we cant get the account back on the xbox supervisors response dont you have a friend nearby that you can ask,general_inquiry,medium,3.4000000000000004
TW_5900,it cant come back bc we cant connect to internet but even asking if we can get it back before doing it we were told oh yeah no problem,general_inquiry,medium,3.9000000000000004
TW_5901,how would deleting an account off a device that cant connect to internet to troubleshoot it work be brought back oh it cant,general_inquiry,medium,3.3000000000000003
TW_5902,ive lost every bit of save data on my console all because your cs rep didnt know what the fuck shes talking about,general_inquiry,medium,3.3000000000000003
TW_5903,id like to know why the fuck you employ people and dont train them to know their fucking jobs,general_inquiry,medium,2.9000000000000004
TW_5904,thats great to hear feel free to reach out should you have future xbox support questions happy gaming js,general_inquiry,medium,2.9000000000000004
TW_5905,party invites are fine and the game invite issue seems to be limited to dead by daylight found away around the issue in the end,general_inquiry,medium,3.5
TW_5907,are you able to send invites currently if you still need help official xbox support is just an away ez,general_inquiry,medium,3.0
TW_5908,unable to send invites on xbox you guys fixed something and it broke something else,general_inquiry,medium,2.5
TW_5909,people of the fog venture inside badham preschool the new map available for free on pc amp consoles,general_inquiry,medium,2.8
TW_5910,are you able to update your games currently were official xbox support amp wed be happy to help ez,general_inquiry,medium,2.9000000000000004
TW_5911,the updates kept starting and stopping but after restarting and reconnecting my internet multiple times it seems to be working,general_inquiry,medium,3.0
TW_5912,i legit think the new xbox update broke the xbox no game is able to update and its not a problem with my wifi,general_inquiry,medium,3.4000000000000004
TW_5906,same with me and disconnecting fun,general_inquiry,medium,1.6
TW_5913,hello is there anything xbox related that we can help you with today rr,general_inquiry,medium,2.4000000000000004
TW_5914,only happens on dbd,general_inquiry,medium,1.4
TW_5915,hello kindly assist with stated issue thank you osebi,general_inquiry,medium,1.9
TW_5916,really pissed of and the customer care gave 2 days time i am returning on 4th where the that can fix when i am in need,general_inquiry,medium,3.6
TW_5918,i have to waste some of my money on now i thought was good,general_inquiry,medium,2.4000000000000004
TW_5921,do you guys even care i am stuck after paying cannot make calls feels really bad that i took this plan,general_inquiry,medium,3.1
TW_5922,my phone number is 919000289198 please help me on this 2n,general_inquiry,medium,2.1
TW_5924,i am in us and highlighted planlooks like you chargd me on local i dont think i used 500 1n,general_inquiry,medium,3.0
TW_5926,i want to see action is made in this line 09020564975 to stop deducting my accountit is one of reason to cease reaching,general_inquiry,medium,3.3000000000000003
TW_5927,hello apologies on your experience please note that the service has been deactivated as requested thank you towo,general_inquiry,medium,2.8
TW_5928,22 her destination will likely already be in place and should she miss the last bus an alternative will be arranged,general_inquiry,medium,3.1
TW_5929,but shes now missed the connection to blackburn,general_inquiry,medium,1.8
TW_5931,im afraid not replacement taxis would only take those travelling to their detination station not their homes,general_inquiry,medium,2.7
TW_5934,shes not at a station the train stopped between them my dads waiting at preston staff arent giving any info can she get a taxi paid,general_inquiry,medium,3.6
TW_5935,replacement road transport is in place please get her to speak to station staff with regards to onward travel,general_inquiry,medium,2.9000000000000004
TW_5937,my mum is stuck on a train between warrington and wigan any chance of her getting her a taxi sorted,general_inquiry,medium,3.0
TW_5938,major disruption at expected until the end of the day,general_inquiry,medium,2.0
TW_5930,12 she will need to speak to staff at the station about onward travel when she arrives there travel to,general_inquiry,medium,3.0
TW_5932,and its not safe for women to be on their own at this time of night theres no more buses to blackburn either,general_inquiry,medium,3.3000000000000003
TW_5933,the next train is 440am from preston to blackburn you cant seriously expect her to wait almost 5 hours for a train home its freezing,general_inquiry,medium,3.5
TW_5941,transport between preston and blackburn will be arranged for her she will not have to wait for the 440am train,general_inquiry,medium,3.0
TW_5942,right ok hope so i cant even go and collect her as my kids are in bed,general_inquiry,medium,2.7
TW_5943,sorry to hear youre having an issue could you provide us with more information and we will look into it do,general_inquiry,medium,3.1
TW_5944,hi im unable to activate my student account can you help me,general_inquiry,medium,2.2
TW_5948,hi jin yen we has respond you via dm see you there anwar,general_inquiry,medium,2.3
TW_5949,i did not receive anything have dropped a dm thanks,general_inquiry,medium,2.0
TW_5951,hi jin yen we has resend the dm kindly check see you there anwar,general_inquiry,medium,2.4000000000000004
TW_5950,booking no yiubpf thanks,general_inquiry,medium,1.4
TW_5952,may we have the booking number you are referring to oii yana,general_inquiry,medium,2.2
TW_5953,how long do i need to wait for my credit shell to be processed i replied the email on 2510 need it for new booking,general_inquiry,medium,3.5
TW_5954,hi there we has respond you via dmsee you there anwar,general_inquiry,medium,2.1
TW_5955,your airline the worst and horrible customer service,general_inquiry,medium,1.8
TW_5956,you have closed my case without any attempt at a refund i would be happy to pay the regular baggage fees but not 400 for three bags,general_inquiry,medium,3.7
TW_5958,we believe the case is assisted accordingly kindly check your mailbox for the case response thankssha,general_inquiry,medium,2.6
TW_5960,the case was not assisted accordingly you can not price gouge when there are no alternatives,general_inquiry,medium,2.6
TW_5961,no where does it say i would have to pay 127 per bag or not fly home,general_inquiry,medium,2.7
TW_5962,i was not allowed to step away to pay for what i had no idea would be price gouging,general_inquiry,medium,2.9000000000000004
TW_5959,hi there really sorry that you feel this way we just have to be fair to all of our guests hence booking rules apply gtgtgt,general_inquiry,medium,3.5
TW_5963,fairness is not price gouging when there are no alternatives fair is not being rude to customers fair is refunding,general_inquiry,medium,3.0
TW_5964,the fair thing would have been to allow me to step away 2 pay it was not specified in any email to pre book to avoid paying 127 per bag,general_inquiry,medium,4.0
TW_5957,your support is horrible ive read all the thread above and you make it even more difficult to get cases resolved for the passengers,general_inquiry,medium,3.4000000000000004
TW_5965,hi folks great news to serve you better were now available 247 in english and bahasa melayu for now more languages coming soon,general_inquiry,medium,3.3000000000000003
TW_6430,hi there i am so sorry to hear that is there something i can help with,general_inquiry,medium,2.6
TW_6431,disgusted with your customer service,general_inquiry,medium,1.5
TW_6434,i would be happy to help you with your connectivity issues dm us and i can get started yngwie,general_inquiry,medium,2.9000000000000004
TW_6435,out of service again thank goodness for may be time to increase my data plan,general_inquiry,medium,2.5
TW_6436,hello johnny will you please dm us with your account number so we can better assist you wayne,general_inquiry,medium,2.8
TW_6437,i dont know my account number,general_inquiry,medium,1.6
TW_6438,i was on hold for 46 minutes and no one could help me shame,general_inquiry,medium,2.4000000000000004
TW_6439,wed like to get you to the right area please dm us,general_inquiry,medium,2.2
TW_6440,can you please promote my music at your store target,general_inquiry,medium,2.0
TW_6441,our goal is to provide best service possible dm us with your order number and the email associated with your order,general_inquiry,medium,3.1
TW_6442,never order from online because thy send multiple defective items and dont care for customer satisfaction,general_inquiry,medium,2.6
TW_6443,im sorry to hear this please dm the tracking number and address if you need help with your package mm,general_inquiry,medium,3.0
TW_6444,damn told me i could go get my headphones and theyd call me when i could go get them the they dont call and tell me its too late,general_inquiry,medium,3.9000000000000004
TW_6445,were sorry the store charges for this did you call your local store about refunding your order,general_inquiry,medium,2.7
TW_6446,theyre the ones charging it,general_inquiry,medium,1.5
TW_6448,were sorry corey some locations charge for these packets if you do not want to pay you can call and ask them to remove these for you,general_inquiry,medium,3.7
TW_6447,yo papa youre seriously charging 025 per packet of crushed red pepper and parm cheese refund my money,general_inquiry,medium,2.8
TW_6449,thanks for the update,general_inquiry,medium,1.4
TW_6450,someone added a credit to my account so next time i wont have to pay for them thank you,general_inquiry,medium,2.9000000000000004
TW_6451,yes i can i will update you,general_inquiry,medium,1.7000000000000002
TW_6453,can you try calling back and asking for the manager were so sorry the call was disconnected,general_inquiry,medium,2.7
TW_6454,no i havent called back i was hoping they would,general_inquiry,medium,2.0
TW_6455,were sorry to hear this were you able to call back and get ahold of someone,general_inquiry,medium,2.6
TW_6456,i called and said i didnt get my sauces and she said hold on a second and then the phone hung up,general_inquiry,medium,3.2
TW_6458,when your pizza comes and its cold and they didnt give you 5 of the 6 sauces you orderedim mad,general_inquiry,medium,3.0
TW_6459,oh no send us your email thanks,general_inquiry,medium,1.7000000000000002
TW_6460,ohcamaro at gmail,general_inquiry,medium,1.3
TW_6461,could have sworn i was signed up for birthday rewards no points for me,general_inquiry,medium,2.4000000000000004
TW_6462,were sorry about this what is the stores address and we will forward your feedback thanks,general_inquiry,medium,2.6
TW_6463,wtf you dont deliver to my area after 6pm fine ill get pizzas from they dont make me feel like a criminal,general_inquiry,medium,3.2
TW_6464,were sorry anthony did you order light cheese,general_inquiry,medium,1.8
TW_6465,would you say this is light cheese or little to no cheese,general_inquiry,medium,2.2
TW_6466,we cant believe it too jo we were so lucky to spend extra time with you it sounded like a pugtastic time,general_inquiry,medium,3.2
TW_6467,it was wonderful and your staff are great i hope to see you all again soon,general_inquiry,medium,2.6
TW_6469,thanks jo well be waiting for you anytime,general_inquiry,medium,1.8
TW_6468,cant believe i am about to leave the had a wonderful time here for and a couple of extra days in the city,general_inquiry,medium,3.3000000000000003
TW_6472,congrats paula youre so close cant wait to greet you at the finish line,general_inquiry,medium,2.4000000000000004
TW_6473,reached third tier closing in on inner circle,general_inquiry,medium,1.8
TW_6474,yeah we know its a bit corny gem but were just trying to be sweet hope youre having a great time,general_inquiry,medium,3.1
TW_6475,wine hour ink48 candy corn,general_inquiry,medium,1.5
TW_6476,wed rather give you treats than tricks sharon enjoy,general_inquiry,medium,1.9
TW_6478,hey abdul we only want the best service for you at all times send us a dm and well assist you kellenf,general_inquiry,medium,3.2
TW_6479,i need help,general_inquiry,medium,1.3
TW_6481,thanks for reaching out i see you sent a dm i will respond to you there jonporter,general_inquiry,medium,2.7
TW_6480,worse experience 0 customer service 3 years of this,general_inquiry,medium,1.9
TW_6482,wed love to take a look into this concern is the screen stuck this way have you restarted it send us a dm,general_inquiry,medium,3.3000000000000003
TW_6483,hello whats happening to my screen,general_inquiry,medium,1.6
TW_6484,hey there could you send us a dm with your accounts email address or username well take a look backstage fr,general_inquiry,medium,3.1
TW_6485,im paying for premium but every time i log in it keeps saying free service,general_inquiry,medium,2.5
TW_6486,phew everything should be back to normal now let know if youre still having issues,general_inquiry,medium,2.5
TW_6553,having access to your apple id is important did you receive an email with a confirmation of your request dm us here,general_inquiry,medium,3.2
TW_6554,how long does it take usually for account recovery to get back to you its been about a week now,general_inquiry,medium,3.0
TW_6555,we have some of the best crew in the business and want you to know that were glad to have you fly with us today,general_inquiry,medium,3.5
TW_6556,las phl 734 1135am not 1 smile between the whole crew amp your terminal for phldub flight is awful,general_inquiry,medium,2.9000000000000004
TW_6557,ty for letting us know you are having an issue pls click here to provide browser u are using acct type amp country no accts mc,general_inquiry,medium,3.6
TW_6558,why is your website always down pretty annoying to have to check back later every time i need to login,general_inquiry,high,3.0
TW_6560,no worries the j3 doesnt have fingerprint security but check out these antitheft options hillaryturner,general_inquiry,medium,2.5
TW_6561,how to set up fingerprint on my phone i got savsung galaxy j3prime,general_inquiry,medium,2.3
TW_6562,glad you asked send a dm my way and i can help in a little more detail hillaryturner,general_inquiry,medium,2.8
TW_6565,what app should i put on my phone to do finger print on my phone,general_inquiry,medium,2.5
TW_6566,is the app downloaded already rich send us a dm and we can walk you through the steps taryns,general_inquiry,high,2.9000000000000004
TW_6568,svasung galxy phone,general_inquiry,medium,1.3
TW_6569,get a free when you buy one and add a line,general_inquiry,medium,2.1
TW_6594,thanks for asking jennifer your credits are found in your account settings gt payment methods gt your coupons dm us if we can help further,general_inquiry,medium,3.5
TW_6595,i have dm you multiple times and the credit is not showing up which is why i have contacted you guys many times,general_inquiry,medium,3.3000000000000003
TW_6597,hello thank you for following up with us weve forwarded your concerns to a dedicated case manager they will follow up with you directly,general_inquiry,medium,3.4000000000000004
TW_6596,how did i get my credit this is the 3rd notice,general_inquiry,medium,2.1
TW_6598,we try to upgrade as much as possible and will continue to do that our apologies that you havent got upgraded as much as youd like wael,general_inquiry,medium,3.7
TW_6599,typical empty answers i wasnt expecting a resolution but you may want to be careful as you will allienate your customers along the way,general_inquiry,medium,3.4000000000000004
TW_6601,were truly sorry this has been your experience with us as we always try to truly hear our customer feedback we hope you remain loyal,general_inquiry,medium,3.5
TW_6600,comes to mind every time i fly with you i am considering switching to even if it means longer flights as they rock,general_inquiry,medium,3.3000000000000003
TW_6602,we never want you to feel this way and appreciate the feedback you provide,general_inquiry,medium,2.4000000000000004
TW_6604,i am an frequent flyer and i can attest that they suck the best frequent flyer programs to strive for,general_inquiry,medium,3.0
TW_6605,sorry to hear about this please follow up with us via dm with the details to talk this through kind regards ab,general_inquiry,medium,3.2
TW_6606,still no response frm abt y we have 2 book 4 2 nights thats not express,general_inquiry,medium,2.6
TW_6607,lets see what we can find for you today lets meet up in dm to gather some specifics and well proceed from there,general_inquiry,medium,3.3000000000000003
TW_6608,the fact that my laptop that i havent even had for two years keeps shutting off without warning at 15 is kind of ridiculous,general_inquiry,medium,3.4000000000000004
TW_6609,thats not good please return to the airport and file a damaged bag report with our baggage service center im sorry for the trouble amc,general_inquiry,medium,3.5
TW_6610,i live an hour north of the atl airport can it be done online,general_inquiry,medium,2.4000000000000004
TW_6612,unfortunately this must be done at the airport because the bag must be looked at by a delta representative amc,general_inquiry,medium,3.0
TW_6613,ive been busy with life how long do i have to file a claim regarding this or is this a lost cause at this point,general_inquiry,medium,3.5
TW_6614,hi there you must report your claim within 24 hours for us travel and seven days for international travel tch,general_inquiry,medium,3.0
TW_6611,just noticed the zipper was broken off yesterday morning on my return flightampit wasnt like that when i leftis there help,general_inquiry,high,3.1
TW_6615,hey terry that doesnt sound good did the app crash at any point during the 30 minutes that can cause the adfree time to reset ra,general_inquiry,medium,3.6
TW_6616,yes i did the dude even said thanks for watching now enjoy your 30 mins of ad free music,general_inquiry,medium,2.9000000000000004
TW_6619,hmm thats odd well get this passed on to our devs so they can look into it give us a shout if you need anything else ra,general_inquiry,medium,3.7
TW_6620,ok thanks i will let you know if it happens again thanks for every thing,general_inquiry,medium,2.5
TW_6621,youre welcome if you ever need us again just give us a ar,general_inquiry,medium,2.3
TW_6617,no it didnt crash i was cooking dinner and heard about 3 songs each song is about 23 mins after the third song the ad played,general_inquiry,medium,3.6
TW_6622,thanks for confirming just to check did you definitely watch the video ad in full after hearing the offer ra,general_inquiry,medium,3.0
TW_6618,when i watch an ad video and you say 30 mins ad free i expect 30 mins ad free not 10 mins,general_inquiry,medium,3.2
TW_6623,our sincere apologies for any rudeness we welcome all families to fly with us and want this to be an exciting experience for your kids,general_inquiry,medium,3.5
TW_6624,was my wifemom we couldnt believe it then she proceeded to try to tell us how to parent our children our children 6 and 4 were perfect,general_inquiry,medium,3.7
TW_6625,oh my wed like to have more details about what happened we always expect our team to treat our customers courteously and friendly,general_inquiry,medium,3.3000000000000003
TW_6628,interacted with one of the rudest flight attendants on flight 1305 from ord to slc be patient shes only 4,general_inquiry,medium,3.0
TW_6629,this was unavoidable due to a passenger on the train requiring urgent medical attention apologies,general_inquiry,high,2.5
TW_6633,i wasnt even on the trains but thanks for your concern,general_inquiry,medium,2.1
TW_6631,just like every other one of your delayed trains,general_inquiry,medium,1.9
TW_6632,typical delays as always what a joke of a train company,general_inquiry,medium,2.1
TW_6635,new due to a passenger being taken ill on a train between coventry amp birmingham new street services running through this station are expected to be delayed by up to 30mins,general_inquiry,medium,4.1
TW_6637,upgrading should be fun and we love our longtime customers dm me so we can look into options together hollyadams,general_inquiry,medium,3.0
TW_6638,i just did hope to get a resolution soon,general_inquiry,medium,1.9
TW_6640,ive got your dm ill meet you there zachricketts,general_inquiry,medium,1.9
TW_6641,i went to tmobile store today after my yesterdays conversation and got turned down again,general_inquiry,high,2.5
TW_6642,ive got your dm ill meet you back there zachricketts,general_inquiry,medium,2.0
TW_6639,have been a loyal customer for 4 years and got denied dues to es limit which is 4 year old what is point of jodmonth,general_inquiry,medium,3.5
TW_6643,hi fazal wed like to see if we can help please click here to send account type amp country opened in no acctspins ty mc,general_inquiry,medium,3.5
